Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
South Africa,Potatoes,2013,353546,495,26857,14.98
Spain,Potatoes,1990,196487,636,39562,17.3
Spain,Potatoes,1990,196487,636,39562,12.68
Spain,Potatoes,1990,196487,636,39562,17.36
Spain,Potatoes,1991,194673,636,39147,16.37
Spain,Potatoes,1991,194673,636,39147,11.92
Spain,Potatoes,1991,194673,636,39147,16.58
Spain,Potatoes,1992,201457,636,31839,16.35
Spain,Potatoes,1992,201457,636,31839,11.89
Spain,Potatoes,1992,201457,636,31839,16.65
Spain,Potatoes,1993,183745,636,29408,16.28
Spain,Potatoes,1993,183745,636,29408,11.12
Spain,Potatoes,1993,183745,636,29408,16.4
Spain,Potatoes,1994,192339,636,31244,17.51
Spain,Potatoes,1994,192339,636,31244,12.45
Spain,Potatoes,1994,192339,636,31244,17.67
Spain,Potatoes,1995,189990,636,27852,17.33
Spain,Potatoes,1995,189990,636,27852,12.99
Spain,Potatoes,1995,189990,636,27852,17.66
Spain,Potatoes,1996,211919,636,33236,16.72
Spain,Potatoes,1996,211919,636,33236,11.96
Spain,Potatoes,1996,211919,636,33236,17.01
Spain,Potatoes,1997,216815,636,34023,17.66
Spain,Potatoes,1997,216815,636,34023,13.02
Spain,Potatoes,1997,216815,636,34023,17.81
Spain,Potatoes,1998,234388,636,35070,17.15
Spain,Potatoes,1998,234388,636,35070,12.4
Spain,Potatoes,1998,234388,636,35070,17.46
Spain,Potatoes,1999,247421,636,33614,17.14
Spain,Potatoes,1999,247421,636,33614,12.09
Spain,Potatoes,1999,247421,636,33614,17.43
Spain,Potatoes,2000,259196,636,34597,17.15
Spain,Potatoes,2000,259196,636,34597,12.2
Spain,Potatoes,2000,259196,636,34597,17.47
Spain,Potatoes,2001,259926,636,35700,17.27
Spain,Potatoes,2001,259926,636,35700,12.33
Spain,Potatoes,2001,259926,636,35700,17.84
Spain,Potatoes,2002,279460,636,40727,17.16
Spain,Potatoes,2002,279460,636,40727,12.52
Spain,Potatoes,2002,279460,636,40727,17.51
Spain,Potatoes,2004,271599,636,47445,17.12
Spain,Potatoes,2004,271599,636,47445,12.17
Spain,Potatoes,2004,271599,636,47445,17.41
Spain,Potatoes,2005,269844,636,41017,16.69
Spain,Potatoes,2005,269844,636,41017,12.26
Spain,Potatoes,2005,269844,636,41017,16.97
Spain,Potatoes,2006,288421,636,39767,17.81
Spain,Potatoes,2006,288421,636,39767,13.06
Spain,Potatoes,2006,288421,636,39767,17.97
Spain,Potatoes,2007,289238,636,39286,17.24
Spain,Potatoes,2007,289238,636,39286,11.89
Spain,Potatoes,2007,289238,636,39286,17.41
Spain,Potatoes,2008,262166,636,40719,16.92
Spain,Potatoes,2008,262166,636,40719,11.92
Spain,Potatoes,2008,262166,636,40719,17.21
Spain,Potatoes,2009,318545,636,35199,17.45
Spain,Potatoes,2009,318545,636,35199,12.96
Spain,Potatoes,2009,318545,636,35199,17.61
Spain,Potatoes,2010,293910,636,39043,16.51
Spain,Potatoes,2010,293910,636,39043,12.01
Spain,Potatoes,2010,293910,636,39043,16.83
Spain,Potatoes,2011,307406,636,53549,17.9
Spain,Potatoes,2011,307406,636,53549,13.28
Spain,Potatoes,2011,307406,636,53549,17.98
Spain,Potatoes,2012,304387,636,48668,17.51
Spain,Potatoes,2012,304387,636,48668,12.33
Spain,Potatoes,2012,304387,636,48668,17.65
Spain,Potatoes,2013,309367,636,54197,17
Spain,Potatoes,2013,309367,636,54197,12.68
Spain,Potatoes,2013,309367,636,54197,17.46
Sri Lanka,Potatoes,1990,110520,1712,1571.33,26.53
Sri Lanka,Potatoes,1991,104522,1712,1409.15,26.53
Sri Lanka,Potatoes,1992,110108,1712,2144.31,26.26
Sri Lanka,Potatoes,1993,112006,1712,1753.2,26.37
Sri Lanka,Potatoes,1994,110104,1712,1860.7,26.34
Sri Lanka,Potatoes,1995,109931,1712,1735.5,26.59
Sri Lanka,Potatoes,1996,127136,1712,1654.41,26.38
Sri Lanka,Potatoes,1997,102773,1712,1622.4,26.66
Sri Lanka,Potatoes,1998,111254,1712,1532.41,27.13
Sri Lanka,Potatoes,1999,125207,1712,1766.91,26.32
Sri Lanka,Potatoes,2000,132921,1712,1695.71,26.43
Sri Lanka,Potatoes,2001,135718,1712,1705.05,26.63
Sri Lanka,Potatoes,2002,134206,1712,1714.39,26.74
Sri Lanka,Potatoes,2004,148033,1712,1733.07,26.64
Sri Lanka,Potatoes,2005,141622,1712,1742.41,26.73
Sri Lanka,Potatoes,2006,148094,1712,1751.75,26.56
Sri Lanka,Potatoes,2007,145197,1712,1439.8,26.57
Sri Lanka,Potatoes,2008,145282,1712,1152.39,26.42
Sri Lanka,Potatoes,2009,149034,1712,1170.36,26.67
Sri Lanka,Potatoes,2010,135234,1712,1450.54,26.83
Sri Lanka,Potatoes,2011,132500,1712,1290.31,26.65
Sri Lanka,Potatoes,2012,155269,1712,1112.8,26.88
Sri Lanka,Potatoes,2013,153210,1712,1235.31,27.03
Sudan,Potatoes,2012,166663,1712,2469.47,26.42
Sudan,Potatoes,2012,166663,1712,2469.47,29.96
Sudan,Potatoes,2013,166669,1712,2469.47,26.84
Sudan,Potatoes,2013,166669,1712,2469.47,30.65
Sweden,Potatoes,1990,348034,624,2310,8.43
Sweden,Potatoes,1991,291612,624,1841,7.49
Sweden,Potatoes,1992,331543,624,1497,7.94
Sweden,Potatoes,1993,375096,624,1466,6.98
Sweden,Potatoes,1994,322178,624,1962,7.23
Sweden,Potatoes,1995,306791,624,1225,7.17
Sweden,Potatoes,1996,328115,624,1529,6.15
Sweden,Potatoes,1997,339011,624,1534,7.66
Sweden,Potatoes,1998,355757,624,1555,6.89
Sweden,Potatoes,1999,301953,624,1602,8.02
Sweden,Potatoes,2000,297876,624,1721,8.42
Sweden,Potatoes,2001,286946,624,1789,7.48
Sweden,Potatoes,2002,287905,624,2198,7.96
Sweden,Potatoes,2004,309147,624,1353,7.53
Sweden,Potatoes,2005,311070,624,2132,7.72
Sweden,Potatoes,2006,276011,624,2220,8.3
Sweden,Potatoes,2007,276629,624,2157,8.16
Sweden,Potatoes,2008,317175,624,2352,8.49
Sweden,Potatoes,2009,318212,624,1935,7.54
Sweden,Potatoes,2010,301218,624,1982,6.01
Sweden,Potatoes,2011,319681,624,1781,8.18
Sweden,Potatoes,2012,325809,624,1814,7.21
Sweden,Potatoes,2013,337563,624,1620,7.1
Switzerland,Potatoes,1990,379017,1537,2282,8.19
Switzerland,Potatoes,1991,398785,1537,2055.9,7.24
Switzerland,Potatoes,1992,422849,1537,2018.7,7.98
Switzerland,Potatoes,1993,439261,1537,1934.5,7.48
Switzerland,Potatoes,1994,331744,1537,1922.5,8.78
Switzerland,Potatoes,1995,352941,1537,1826.3,7.65
Switzerland,Potatoes,1996,487219,1537,1746.3,6.66
Switzerland,Potatoes,1997,459163,1537,1644.3,7.96
Switzerland,Potatoes,1998,403371,1537,1563.6,7.81
Switzerland,Potatoes,1999,352256,1537,1526.6,7.76
Switzerland,Potatoes,2000,424362,1537,1576.9,8.54
Switzerland,Potatoes,2001,375698,1537,1561.9,7.82
Switzerland,Potatoes,2002,390936,1537,1526.6,8.42
Switzerland,Potatoes,2004,394976,1537,1390.7,7.67
Switzerland,Potatoes,2005,387450,1537,1388.3,7.49
Switzerland,Potatoes,2006,326986,1537,1359.04,8.19
Switzerland,Potatoes,2007,417029,1537,2099.3,8.43
Switzerland,Potatoes,2008,427835,1537,2011.47,7.98
Switzerland,Potatoes,2009,465002,1537,2170.4,8.15
Switzerland,Potatoes,2010,386978,1537,2059.6,7.06
Switzerland,Potatoes,2011,457778,1537,2132.14,8.68
Switzerland,Potatoes,2012,411034,1537,2077.9,7.96
Switzerland,Potatoes,2013,325935,1537,2098.5,7.94
Tajikistan,Potatoes,1992,128769,691,2280,7.9
Tajikistan,Potatoes,1993,120492,691,2280,7.29
Tajikistan,Potatoes,1994,111667,691,714,8.01
Tajikistan,Potatoes,1995,279000,691,54,8.49
Tajikistan,Potatoes,1996,107700,691,826,7.55
Tajikistan,Potatoes,1997,100289,691,751.31,8.69
Tajikistan,Potatoes,1998,104926,691,676.63,8.34
Tajikistan,Potatoes,1999,117128,691,601.94,8.74
Tajikistan,Potatoes,2000,119046,691,527.25,8.78
Tajikistan,Potatoes,2001,132600,691,452.56,9.16
Tajikistan,Potatoes,2002,158022,691,377.88,8.63
Tajikistan,Potatoes,2004,183006,691,228.5,9.24
Tajikistan,Potatoes,2005,196227,691,235.4,8.61
Tajikistan,Potatoes,2006,198508,691,241.9,8.97
Tajikistan,Potatoes,2007,218368,691,247.9,8.69
Tajikistan,Potatoes,2008,237053,691,253.5,8.29
Tajikistan,Potatoes,2009,231535,691,258.1,8.42
Tajikistan,Potatoes,2010,239308,691,262.1,8.98
Tajikistan,Potatoes,2011,235049,691,264.6,8.45
Tajikistan,Potatoes,2012,237444,691,264.6,7.71
Tajikistan,Potatoes,2013,251396,691,264.6,10.1
Thailand,Potatoes,1990,90000,1622,18849,27.96
Thailand,Potatoes,1991,83333,1622,18849,27.85
Thailand,Potatoes,1992,128571,1622,18849,27.55
Thailand,Potatoes,1993,125000,1622,18849,27.58
Thailand,Potatoes,1994,133333,1622,20448,27.76
Thailand,Potatoes,1995,140000,1622,24062,27.68
Thailand,Potatoes,1996,171249,1622,21901,27.37
Thailand,Potatoes,1997,166699,1622,23960,28.01
Thailand,Potatoes,1998,123473,1622,19212,28.44
Thailand,Potatoes,1999,130776,1622,22761,27.34
Thailand,Potatoes,2000,130776,1622,20334,27.52
Thailand,Potatoes,2001,120904,1622,30629.67,27.81
Thailand,Potatoes,2002,120717,1622,40925.33,27.98
Thailand,Potatoes,2004,143224,1622,88548,27.8
Thailand,Potatoes,2005,151076,1622,43831,27.92
Thailand,Potatoes,2006,152815,1622,41220,27.92
Thailand,Potatoes,2007,157503,1622,66858,27.79
Thailand,Potatoes,2008,150459,1622,65423,27.48
Thailand,Potatoes,2009,165948,1622,67933,27.79
Thailand,Potatoes,2010,142016,1622,68986,28.54
Thailand,Potatoes,2011,146421,1622,87191,27.56
Thailand,Potatoes,2012,153378,1622,69921,28.48
Thailand,Potatoes,2013,150014,1622,8136,28.98
Tunisia,Potatoes,1990,136478,207,909,19.34
Tunisia,Potatoes,1991,129412,207,909,18.41
Tunisia,Potatoes,1992,136250,207,909,18.54
Tunisia,Potatoes,1993,140141,207,909,18.9
Tunisia,Potatoes,1994,117318,207,909,19.93
Tunisia,Potatoes,1995,137059,207,909,19.22
Tunisia,Potatoes,1996,119469,207,909,18.88
Tunisia,Potatoes,1997,125652,207,909,19.54
Tunisia,Potatoes,1998,137850,207,868.44,19.19
Tunisia,Potatoes,1999,164103,207,827.87,19.97
Tunisia,Potatoes,2000,140097,207,787.31,19.76
Tunisia,Potatoes,2001,154930,207,746.75,20.04
Tunisia,Potatoes,2002,140399,207,706.18,19.74
Tunisia,Potatoes,2004,154959,207,625.06,19.37
Tunisia,Potatoes,2005,123604,207,584.49,19.12
Tunisia,Potatoes,2006,146586,207,543.93,19.82
Tunisia,Potatoes,2007,145418,207,503.37,19.71
Tunisia,Potatoes,2008,149194,207,462.8,19.76
Tunisia,Potatoes,2009,144321,207,422.24,19.64
Tunisia,Potatoes,2010,155462,207,422.24,19.76
Tunisia,Potatoes,2011,148760,207,422.24,19.53
Tunisia,Potatoes,2012,150215,207,422.24,20.12
Tunisia,Potatoes,2013,160417,207,422.24,20
Turkey,Potatoes,1990,224367,593,29918,19.22
Turkey,Potatoes,1990,224367,593,29918,10.51
Turkey,Potatoes,1990,224367,593,29918,11.91
Turkey,Potatoes,1990,224367,593,29918,14.01
Turkey,Potatoes,1990,224367,593,29918,17.94
Turkey,Potatoes,1991,230653,593,24343,18.94
Turkey,Potatoes,1991,230653,593,24343,10.37
Turkey,Potatoes,1991,230653,593,24343,11.2
Turkey,Potatoes,1991,230653,593,24343,13.21
Turkey,Potatoes,1991,230653,593,24343,17.04
Turkey,Potatoes,1992,236046,593,27110,17.68
Turkey,Potatoes,1992,236046,593,27110,9.06
Turkey,Potatoes,1992,236046,593,27110,10.77
Turkey,Potatoes,1992,236046,593,27110,13.01
Turkey,Potatoes,1992,236046,593,27110,16.91
Turkey,Potatoes,1993,242315,593,28042,18.82
Turkey,Potatoes,1993,242315,593,28042,9.96
Turkey,Potatoes,1993,242315,593,28042,11.45
Turkey,Potatoes,1993,242315,593,28042,13.32
Turkey,Potatoes,1993,242315,593,28042,17.39
Turkey,Potatoes,1994,229189,593,24219,19.76
Turkey,Potatoes,1994,229189,593,24219,11.7
Turkey,Potatoes,1994,229189,593,24219,12.83
Turkey,Potatoes,1994,229189,593,24219,14.88
Turkey,Potatoes,1994,229189,593,24219,18.35
Turkey,Potatoes,1995,237707,593,27328,19.15
Turkey,Potatoes,1995,237707,593,27328,10.93
Turkey,Potatoes,1995,237707,593,27328,12.06
Turkey,Potatoes,1995,237707,593,27328,14.14
Turkey,Potatoes,1995,237707,593,27328,17.64
Turkey,Potatoes,1996,235756,593,30286,19.47
Turkey,Potatoes,1996,235756,593,30286,11.29
Turkey,Potatoes,1996,235756,593,30286,11.92
Turkey,Potatoes,1996,235756,593,30286,13.77
Turkey,Potatoes,1996,235756,593,30286,17.49
Turkey,Potatoes,1997,241821,593,34431,18.65
Turkey,Potatoes,1997,241821,593,34431,10.13
Turkey,Potatoes,1997,241821,593,34431,11.34
Turkey,Potatoes,1997,241821,593,34431,13.16
Turkey,Potatoes,1997,241821,593,34431,17.2
Turkey,Potatoes,1998,258890,593,30162,19.92
Turkey,Potatoes,1998,258890,593,30162,11.72
Turkey,Potatoes,1998,258890,593,30162,12.56
Turkey,Potatoes,1998,258890,593,30162,14.48
Turkey,Potatoes,1998,258890,593,30162,18.08
Turkey,Potatoes,1999,272975,593,33089,20.02
Turkey,Potatoes,1999,272975,593,33089,11.69
Turkey,Potatoes,1999,272975,593,33089,13.02
Turkey,Potatoes,1999,272975,593,33089,15
Turkey,Potatoes,1999,272975,593,33089,18.74
Turkey,Potatoes,2000,263762,593,33471,19.33
Turkey,Potatoes,2000,263762,593,33471,10.39
Turkey,Potatoes,2000,263762,593,33471,12.03
Turkey,Potatoes,2000,263762,593,33471,14.29
Turkey,Potatoes,2000,263762,593,33471,17.97
Turkey,Potatoes,2001,250409,593,25539,20.09
Turkey,Potatoes,2001,250409,593,25539,12.32
Turkey,Potatoes,2001,250409,593,25539,13.16
Turkey,Potatoes,2001,250409,593,25539,15.11
Turkey,Potatoes,2001,250409,593,25539,18.63
Turkey,Potatoes,2002,262966,593,27915,19.54
Turkey,Potatoes,2002,262966,593,27915,10.81
Turkey,Potatoes,2002,262966,593,27915,12.24
Turkey,Potatoes,2002,262966,593,27915,14.51
Turkey,Potatoes,2002,262966,593,27915,18.18
Turkey,Potatoes,2004,268306,593,28831,19.48
Turkey,Potatoes,2004,268306,593,28831,10.99
Turkey,Potatoes,2004,268306,593,28831,12.26
Turkey,Potatoes,2004,268306,593,28831,14.23
Turkey,Potatoes,2004,268306,593,28831,17.97
Turkey,Potatoes,2005,266540,593,40332,19.44
Turkey,Potatoes,2005,266540,593,40332,11.24
Turkey,Potatoes,2005,266540,593,40332,12.2
Turkey,Potatoes,2005,266540,593,40332,14.23
Turkey,Potatoes,2005,266540,593,40332,17.78
Turkey,Potatoes,2006,276077,593,27421,19.44
Turkey,Potatoes,2006,276077,593,27421,11.12
Turkey,Potatoes,2006,276077,593,27421,11.96
Turkey,Potatoes,2006,276077,593,27421,14.11
Turkey,Potatoes,2006,276077,593,27421,17.71
Turkey,Potatoes,2007,276422,593,48715.51,19.82
Turkey,Potatoes,2007,276422,593,48715.51,11.87
Turkey,Potatoes,2007,276422,593,48715.51,12.91
Turkey,Potatoes,2007,276422,593,48715.51,14.98
Turkey,Potatoes,2007,276422,593,48715.51,18.6
Turkey,Potatoes,2008,282947,593,37640.2,19.92
Turkey,Potatoes,2008,282947,593,37640.2,11.33
Turkey,Potatoes,2008,282947,593,37640.2,12.7
Turkey,Potatoes,2008,282947,593,37640.2,14.91
Turkey,Potatoes,2008,282947,593,37640.2,18.47
Turkey,Potatoes,2009,305986,593,37651.15,19.94
Turkey,Potatoes,2009,305986,593,37651.15,11.63
Turkey,Potatoes,2009,305986,593,37651.15,12.75
Turkey,Potatoes,2009,305986,593,37651.15,14.95
Turkey,Potatoes,2009,305986,593,37651.15,18.41
Turkey,Potatoes,2010,323303,593,38554.69,21.02
Turkey,Potatoes,2010,323303,593,38554.69,13.27
Turkey,Potatoes,2010,323303,593,38554.69,13.8
Turkey,Potatoes,2010,323303,593,38554.69,15.6
Turkey,Potatoes,2010,323303,593,38554.69,19.27
Turkey,Potatoes,2011,324041,593,39534.43,19.36
Turkey,Potatoes,2011,324041,593,39534.43,10.39
Turkey,Potatoes,2011,324041,593,39534.43,11.6
Turkey,Potatoes,2011,324041,593,39534.43,13.65
Turkey,Potatoes,2011,324041,593,39534.43,17.6
Turkey,Potatoes,2012,280384,593,42610.59,19.92
Turkey,Potatoes,2012,280384,593,42610.59,11.45
Turkey,Potatoes,2012,280384,593,42610.59,12.71
Turkey,Potatoes,2012,280384,593,42610.59,14.97
Turkey,Potatoes,2012,280384,593,42610.59,18.54
Turkey,Potatoes,2013,315329,593,39440,20.22
Turkey,Potatoes,2013,315329,593,39440,13.27
Turkey,Potatoes,2013,315329,593,39440,14.07
Turkey,Potatoes,2013,315329,593,39440,16.02
Turkey,Potatoes,2013,315329,593,39440,19.21
Uganda,Potatoes,1990,70000,1180,72,23.36
Uganda,Potatoes,1991,71885,1180,72,23.3
Uganda,Potatoes,1992,72432,1180,72,23.46
Uganda,Potatoes,1993,80000,1180,71,23.62
Uganda,Potatoes,1994,83636,1180,59,23.6
Uganda,Potatoes,1995,80400,1180,88,23.72
Uganda,Potatoes,1996,60000,1180,88,23.49
Uganda,Potatoes,1997,64286,1180,88,24.04
Uganda,Potatoes,1998,64000,1180,88,23.97
Uganda,Potatoes,1999,70156,1180,88,23.52
Uganda,Potatoes,2000,70294,1180,88,23.75
Uganda,Potatoes,2001,69589,1180,88,23.47
Uganda,Potatoes,2002,70000,1180,88,23.99
Uganda,Potatoes,2004,69036,1180,88,24.02
Uganda,Potatoes,2005,68023,1180,88,24.29
Uganda,Potatoes,2006,69778,1180,88,23.95
Uganda,Potatoes,2007,69892,1180,88,23.68
Uganda,Potatoes,2008,47419,1180,88,23.68
Uganda,Potatoes,2009,46286,1180,88,24.18
Uganda,Potatoes,2010,47714,1180,88,24.14
Uganda,Potatoes,2011,49920,1180,88,23.89
Uganda,Potatoes,2012,49440,1180,88,24.03
Uganda,Potatoes,2013,45013,1180,88,24.13
Ukraine,Potatoes,1992,118906,565,66772,8.07
Ukraine,Potatoes,1993,136956,565,61843.46,6.89
Ukraine,Potatoes,1994,105449,565,56914.93,7.98
Ukraine,Potatoes,1995,96233,565,51986.39,8.26
Ukraine,Potatoes,1996,118859,565,47057.85,7
Ukraine,Potatoes,1997,105875,565,42129.32,7.21
Ukraine,Potatoes,1998,101804,565,37200.78,7.74
Ukraine,Potatoes,1999,82026,565,32272.25,8.97
Ukraine,Potatoes,2000,121632,565,27343.71,8.82
Ukraine,Potatoes,2001,108079,565,22415.17,8.42
Ukraine,Potatoes,2002,104374,565,17486.64,8.87
Ukraine,Potatoes,2004,133386,565,15344.4,8.32
Ukraine,Potatoes,2005,128388,565,23021.7,8.39
Ukraine,Potatoes,2006,133199,565,28832.6,7.88
Ukraine,Potatoes,2007,131439,565,36476,9.46
Ukraine,Potatoes,2008,138728,565,54080.5,9.24
Ukraine,Potatoes,2009,139298,565,36444.7,8.82
Ukraine,Potatoes,2010,132481,565,62534.6,8.97
Ukraine,Potatoes,2011,168039,565,79491.7,8.48
Ukraine,Potatoes,2012,161001,565,90814.8,8.56
Ukraine,Potatoes,2013,159664,565,86781.8,10.33
United Kingdom,Potatoes,1990,365161,1220,29517,9.56
United Kingdom,Potatoes,1990,365161,1220,29517,10.4
United Kingdom,Potatoes,1990,365161,1220,29517,10.4
United Kingdom,Potatoes,1990,365161,1220,29517,8.68
United Kingdom,Potatoes,1990,365161,1220,29517,10.94
United Kingdom,Potatoes,1991,354068,1220,29022,9.11
United Kingdom,Potatoes,1991,354068,1220,29022,9.24
United Kingdom,Potatoes,1991,354068,1220,29022,9.24
United Kingdom,Potatoes,1991,354068,1220,29022,7.99
United Kingdom,Potatoes,1991,354068,1220,29022,9.67
United Kingdom,Potatoes,1992,433870,1220,31077,9.11
United Kingdom,Potatoes,1992,433870,1220,31077,9.54
United Kingdom,Potatoes,1992,433870,1220,31077,9.54
United Kingdom,Potatoes,1992,433870,1220,31077,8.05
United Kingdom,Potatoes,1992,433870,1220,31077,10.15
United Kingdom,Potatoes,1993,415790,1220,32387,8.75
United Kingdom,Potatoes,1993,415790,1220,32387,9.14
United Kingdom,Potatoes,1993,415790,1220,32387,9.14
United Kingdom,Potatoes,1993,415790,1220,32387,7.59
United Kingdom,Potatoes,1993,415790,1220,32387,9.69
United Kingdom,Potatoes,1994,399956,1220,33929,9.01
United Kingdom,Potatoes,1994,399956,1220,33929,9.86
United Kingdom,Potatoes,1994,399956,1220,33929,9.86
United Kingdom,Potatoes,1994,399956,1220,33929,8.07
United Kingdom,Potatoes,1994,399956,1220,33929,10.48
United Kingdom,Potatoes,1995,374503,1220,33743,9.52
United Kingdom,Potatoes,1995,374503,1220,33743,10.17
United Kingdom,Potatoes,1995,374503,1220,33743,10.17
United Kingdom,Potatoes,1995,374503,1220,33743,8.49
United Kingdom,Potatoes,1995,374503,1220,33743,10.55
United Kingdom,Potatoes,1996,407441,1220,35579,8.8
United Kingdom,Potatoes,1996,407441,1220,35579,8.87
United Kingdom,Potatoes,1996,407441,1220,35579,8.87
United Kingdom,Potatoes,1996,407441,1220,35579,7.71
United Kingdom,Potatoes,1996,407441,1220,35579,9.27
United Kingdom,Potatoes,1997,429656,1220,35490,9.94
United Kingdom,Potatoes,1997,429656,1220,35490,10.17
United Kingdom,Potatoes,1997,429656,1220,35490,10.17
United Kingdom,Potatoes,1997,429656,1220,35490,8.87
United Kingdom,Potatoes,1997,429656,1220,35490,10.64
United Kingdom,Potatoes,1998,391347,1220,35422,9.59
United Kingdom,Potatoes,1998,391347,1220,35422,10
United Kingdom,Potatoes,1998,391347,1220,35422,10
United Kingdom,Potatoes,1998,391347,1220,35422,8.56
United Kingdom,Potatoes,1998,391347,1220,35422,10.4
United Kingdom,Potatoes,1999,401515,1220,35537,9.67
United Kingdom,Potatoes,1999,401515,1220,35537,10.3
United Kingdom,Potatoes,1999,401515,1220,35537,10.3
United Kingdom,Potatoes,1999,401515,1220,35537,8.74
United Kingdom,Potatoes,1999,401515,1220,35537,10.86
United Kingdom,Potatoes,2000,399759,1220,33031.28,9.47
United Kingdom,Potatoes,2000,399759,1220,33031.28,9.97
United Kingdom,Potatoes,2000,399759,1220,33031.28,9.97
United Kingdom,Potatoes,2000,399759,1220,33031.28,8.48
United Kingdom,Potatoes,2000,399759,1220,33031.28,10.52
United Kingdom,Potatoes,2001,402970,1220,32893.1,9.25
United Kingdom,Potatoes,2001,402970,1220,32893.1,9.69
United Kingdom,Potatoes,2001,402970,1220,32893.1,9.69
United Kingdom,Potatoes,2001,402970,1220,32893.1,8.15
United Kingdom,Potatoes,2001,402970,1220,32893.1,10.18
United Kingdom,Potatoes,2002,440886,1220,30995.26,9.78
United Kingdom,Potatoes,2002,440886,1220,30995.26,10.28
United Kingdom,Potatoes,2002,440886,1220,30995.26,10.28
United Kingdom,Potatoes,2002,440886,1220,30995.26,8.76
United Kingdom,Potatoes,2002,440886,1220,30995.26,10.91
United Kingdom,Potatoes,2004,424781,1220,31223.91,9.86
United Kingdom,Potatoes,2004,424781,1220,31223.91,10.27
United Kingdom,Potatoes,2004,424781,1220,31223.91,10.27
United Kingdom,Potatoes,2004,424781,1220,31223.91,8.92
United Kingdom,Potatoes,2004,424781,1220,31223.91,10.77
United Kingdom,Potatoes,2005,435153,1220,31415.27,9.9
United Kingdom,Potatoes,2005,435153,1220,31415.27,10.24
